attempt_number,hours_since_first,runtime_ms,score,active
823,169.9749,869.07,90.0,False
824,170.0025,918.31,0.0,False
825,170.0182,816.09,0.0,False
826,170.0332,886.84,90.0,True
827,170.042,955.96,90.0,False
828,170.0676,1098.85,90.0,False
829,170.0703,840.37,0.0,False
830,170.0763,889.93,0.0,False
831,170.1193,887.64,0.0,False
832,170.1371,947.82,90.0,True
833,170.1372,761.26,0.0,False
834,170.1452,868.4,0.0,False
835,170.152,900.78,12.6667,False
836,170.1553,1082.79,90.0,False
837,170.1564,924.94,90.0,False
838,170.1576,917.73,0.0,True
839,170.1653,883.02,0.0,False
840,170.167,914.79,0.0,False
841,170.1798,861.01,0.0,False
842,170.1815,869.56,0.0,False
843,170.1883,941.26,0.0,False
844,170.212,1021.38,0.0,False
845,170.226,873.48,0.0,False
846,170.2317,891.77,0.0,False
847,170.2412,896.24,90.0,False
848,170.2571,815.34,0.0,False
849,170.2762,991.47,90.0,False
850,170.2948,840.52,0.0,True
851,170.2966,943.67,0.0,True
852,170.3045,1006.87,90.0,True
853,170.3176,1064.96,0.0,False
854,170.3448,826.12,0.0,False
855,170.3634,869.78,90.0,False
856,170.3723,807.71,0.0,True
857,170.3805,854.37,0.0,False
858,170.4083,1098.95,0.0,False
859,170.439,892.26,90.0,True
860,170.4607,927.69,90.0,False
861,170.464,883.11,0.0,False
862,170.4764,812.05,0.0,True
863,170.4956,855.95,0.0,False
864,170.5095,894.91,0.0,True
865,170.5122,1060.57,0.0,False
866,170.5169,898.6,0.0,False
867,170.5305,975.7,0.0,False
868,170.5328,877.31,0.0,False
869,170.5382,968.71,0.0,True
870,170.627,966.76,90.0,False
871,170.6594,871.0,0.0,False
872,170.6892,966.07,0.0,False
873,170.6972,919.1,0.0,False
874,170.6983,880.17,0.0,False
875,170.7018,802.3,0.0,False
876,170.7094,900.85,0.0,False
877,170.7094,898.98,0.0,True
878,170.7123,888.97,0.0,False
879,170.7178,872.61,0.0,True
880,170.7193,820.67,0.0,False
881,170.7197,946.06,0.0,True
882,170.7278,835.06,0.0,False
883,170.7527,989.96,90.0,False
884,170.7589,808.62,0.0,False
885,170.7911,923.18,0.0,False
886,170.7937,925.51,0.0,False
887,170.8088,903.4,0.0,False
888,170.8208,974.72,85.0,False
889,170.8274,873.09,0.0,False
890,170.8312,948.94,0.0,False
891,170.8438,762.45,90.0,False
892,170.8768,931.27,0.0,False
893,170.8848,862.68,0.0,False
894,170.8918,833.74,0.0,False
895,170.9035,827.99,0.0,True
896,170.9182,942.65,90.0,False
897,170.9309,884.13,90.0,False
898,170.9546,824.54,0.0,False
899,170.9553,877.44,0.0,True
900,170.9613,848.56,0.0,False
901,170.9632,821.11,0.0,False
902,170.9707,952.93,90.0,False
903,170.9771,903.4,90.0,False
904,170.9994,893.43,0.0,False
905,171.0435,1004.45,0.0,False
906,171.0512,811.59,90.0,True
907,171.0596,809.51,0.0,False
908,171.0731,859.5,90.0,False
909,171.0783,1070.0,0.0,False
910,171.0891,764.82,0.0,False
911,171.0988,920.39,90.0,False
912,171.1019,892.0,0.0,False
913,171.1165,855.27,90.0,False
914,171.1437,781.95,90.0,False
915,171.2068,868.13,0.0,False
916,171.2333,921.72,0.0,False
917,171.2395,991.19,0.0,True
918,171.2443,772.71,12.6667,False
919,171.2554,778.4,90.0,True
920,171.2595,872.05,0.0,False
921,171.2974,882.56,90.0,False
922,171.2998,964.9,0.0,True
923,171.3026,863.21,0.0,False
924,171.3147,956.96,0.0,False
925,171.317,980.61,90.0,False
926,171.318,855.12,0.0,False
927,171.3228,1011.15,90.0,False
928,171.3385,824.55,0.0,False
929,171.3428,901.03,90.0,False
930,171.3658,936.8,0.0,False
931,171.3957,881.41,0.0,False
932,171.437,792.21,0.0,True
933,171.4496,957.51,0.0,False
934,171.4856,868.84,0.0,False
935,171.5097,938.77,0.0,False
936,171.513,945.2,90.0,True
937,171.5186,849.04,0.0,False
938,171.5345,895.21,0.0,False
939,171.5418,873.43,0.0,True
940,171.5446,836.21,0.0,False
941,171.5702,799.8,0.0,False
942,171.5748,966.83,90.0,True
943,171.5845,819.75,0.0,False
944,171.6081,902.66,0.0,False
945,171.626,866.56,0.0,False
946,171.6401,936.71,90.0,False
947,171.6505,815.52,0.0,False
948,171.6563,846.05,0.0,True
949,171.6589,844.16,0.0,False
950,171.6826,1000.55,0.0,False
951,171.6862,902.66,0.0,False
952,171.6927,843.68,0.0,False
953,171.7234,1006.19,0.0,False
954,171.7303,896.86,0.0,True
955,171.7387,877.12,0.0,True
956,171.7407,856.0,0.0,False
957,171.7584,924.78,0.0,False
958,171.7733,961.68,0.0,False
959,171.7753,843.01,90.0,False
960,171.7803,925.6,90.0,False
961,171.7929,881.17,0.0,False
962,171.7957,838.87,0.0,False
963,171.812,837.08,0.0,False
964,171.8229,923.25,0.0,False
965,171.8286,904.82,90.0,False
966,171.8416,969.62,0.0,False
967,171.8753,1055.94,0.0,True
968,171.9001,1041.24,0.0,False
969,171.9063,807.31,0.0,False
970,171.9241,930.53,0.0,True
971,171.9449,934.73,0.0,False
972,171.9537,841.96,0.0,False
973,171.9628,877.99,0.0,True
974,171.9857,942.79,0.0,False
975,171.9987,943.25,90.0,False
976,172.0099,953.07,0.0,False
977,172.0451,770.16,0.0,False
978,172.0539,953.04,90.0,False
979,172.0723,769.44,38.0,False
980,172.0771,773.71,90.0,False
981,172.1051,905.88,0.0,False
982,172.1076,868.4,0.0,False
983,172.1222,977.79,0.0,False
984,172.1298,944.51,0.0,False
985,172.1337,785.54,0.0,False
986,172.1678,849.66,0.0,True
987,172.1881,773.89,0.0,False
988,172.1893,914.25,90.0,False
989,172.1937,924.24,0.0,False
990,172.1998,711.79,90.0,False
991,172.2052,874.19,0.0,False
992,172.2099,969.28,0.0,False
993,172.2138,838.59,0.0,False
994,172.215,1000.99,0.0,True
995,172.2243,710.45,0.0,False
996,172.2345,938.39,0.0,False
997,172.2738,1078.91,0.0,False
998,172.2751,954.75,0.0,False
999,172.2899,864.16,0.0,False
1000,172.291,734.51,0.0,False
1001,172.2983,837.7,0.0,False
1002,172.3063,887.21,0.0,True
1003,172.3064,1034.71,0.0,False
1004,172.3314,1051.61,0.0,False
1005,172.3523,826.16,0.0,False
1006,172.3523,918.38,0.0,False
1007,172.3625,861.14,0.0,False
1008,172.3637,979.1,90.0,False
1009,172.3672,892.16,0.0,False
1010,172.388,816.56,0.0,True
1011,172.4006,934.43,0.0,False
1012,172.4077,980.74,0.0,False
1013,172.4235,837.62,0.0,False
1014,172.4242,902.16,0.0,True
1015,172.428,730.16,0.0,False
1016,172.4401,721.37,0.0,False
1017,172.4706,1032.03,0.0,False
1018,172.4774,927.63,0.0,False
1019,172.4856,818.64,0.0,False
1020,172.4895,968.37,0.0,False
1021,172.496,1052.32,90.0,False
1022,172.5023,896.14,0.0,True
1023,172.5062,903.58,0.0,False
1024,172.508,1002.72,0.0,False
1025,172.6428,822.58,0.0,False
1026,172.6526,934.39,0.0,False
1027,172.6573,840.97,90.0,True
1028,172.6714,1035.51,0.0,True
1029,172.6878,871.2,0.0,False
1030,172.7128,930.15,0.0,False
1031,172.7406,855.82,90.0,False
1032,172.7425,919.08,90.0,False
1033,172.7953,1068.84,12.6667,True
1034,172.814,1009.43,0.0,True
1035,172.816,807.86,0.0,False
1036,172.8484,991.77,90.0,True
1037,172.8587,988.68,0.0,False
1038,172.8667,1032.63,0.0,False
1039,172.8704,969.01,0.0,False
1040,172.8747,994.54,0.0,False
1041,172.8948,960.36,90.0,True
1042,172.897,905.55,0.0,True
1043,172.8998,995.11,0.0,False
1044,172.9314,874.55,0.0,False
1045,172.9891,925.52,90.0,False
1046,172.9928,1009.81,0.0,False
1047,172.9958,885.65,90.0,True
1048,173.0168,897.0,0.0,False
1049,173.0184,923.62,0.0,False
1050,173.0215,821.65,0.0,False
1051,173.0235,963.68,0.0,False
1052,173.0283,841.92,0.0,False
1053,173.0547,976.95,0.0,False
1054,173.0855,874.64,0.0,True
1055,173.0931,903.06,0.0,False
1056,173.1151,865.89,0.0,True
1057,173.1513,827.81,0.0,False
1058,173.1685,759.88,0.0,False
1059,173.1777,999.93,0.0,False
1060,173.2327,1025.8,90.0,True
1061,173.2349,989.69,0.0,False
1062,173.2473,849.14,0.0,False
1063,173.2703,914.17,0.0,False
1064,173.2743,817.54,0.0,False
1065,173.2855,911.79,0.0,False
1066,173.3079,1056.9,0.0,False
1067,173.314,933.1,0.0,False
1068,173.3169,927.72,0.0,False
1069,173.3182,905.91,0.0,False
1070,173.3292,1041.47,90.0,False
1071,173.3383,782.6,0.0,False
1072,173.3503,982.6,90.0,False
1073,173.3563,898.9,0.0,False
1074,173.3908,899.82,0.0,False
1075,173.3921,879.16,90.0,False
1076,173.3972,880.59,0.0,False
1077,173.4086,835.92,90.0,False
1078,173.4555,873.68,90.0,False
1079,173.4782,879.22,0.0,False
1080,173.4898,882.68,0.0,False
1081,173.5071,797.66,90.0,False
1082,173.5184,871.92,0.0,False
1083,173.5225,1018.9,0.0,False
1084,173.5247,850.75,90.0,False
1085,173.5449,964.92,0.0,False
1086,173.5494,901.17,90.0,False
1087,173.5664,917.7,0.0,False
1088,173.5667,823.55,0.0,False
1089,173.571,940.43,0.0,False
1090,173.5732,848.19,90.0,False
1091,173.5762,996.11,0.0,False
1092,173.5935,831.26,0.0,False
1093,173.6054,866.93,0.0,False
1094,173.615,920.31,0.0,False
1095,173.6311,952.72,90.0,False
1096,173.6535,869.09,0.0,False
1097,173.6543,861.23,90.0,False
1098,173.6636,935.99,90.0,False
1099,173.6668,858.81,90.0,False
1100,173.6726,883.48,90.0,False
1101,173.6733,983.71,0.0,False
1102,173.691,1040.96,0.0,False
1103,173.6992,821.55,0.0,True
1104,173.7083,943.14,0.0,True
1105,173.7088,935.07,90.0,False
1106,173.7132,886.56,0.0,False
1107,173.7307,830.27,0.0,False
1108,173.7311,868.69,0.0,False
1109,173.7423,958.25,90.0,False
1110,173.7486,1019.41,0.0,False
1111,173.7544,901.19,0.0,False
1112,173.7887,1007.03,0.0,False
1113,173.8364,953.53,0.0,False
1114,173.84,1009.26,90.0,False
1115,173.8416,858.3,90.0,False
1116,173.8444,938.18,0.0,False
1117,173.8659,928.61,0.0,True
1118,173.867,936.24,0.0,False
1119,173.8702,954.86,0.0,False
1120,173.8954,1006.38,90.0,False
1121,173.9086,979.04,0.0,False
1122,173.9238,1031.84,12.6667,False
1123,173.9882,979.51,0.0,True
1124,174.0032,814.52,90.0,False
1125,174.005,943.81,0.0,False
1126,174.0116,865.86,0.0,False
1127,174.0279,828.08,90.0,False
1128,174.0303,940.69,0.0,False
1129,174.044,904.29,90.0,False
1130,174.0559,922.82,90.0,False
1131,174.0698,832.28,0.0,False
1132,174.1116,962.6,0.0,False
1133,174.1228,924.62,0.0,False
1134,174.1263,831.63,0.0,False
1135,174.1266,863.5,0.0,False
1136,174.1466,964.37,90.0,False
1137,174.1623,958.4,0.0,False
1138,174.1661,1004.2,12.6667,False
1139,174.1726,883.71,0.0,True
1140,174.1777,1036.79,0.0,True
1141,174.2033,1020.42,0.0,False
1142,174.2096,865.03,90.0,False
1143,174.2253,965.81,0.0,False
1144,174.2345,1066.98,0.0,False
1145,174.2433,918.56,90.0,False
1146,174.2458,796.8,0.0,False
1147,174.2465,847.52,85.0,False
1148,174.2636,870.56,0.0,False
1149,174.2842,961.49,0.0,False
1150,174.2987,851.48,0.0,False
1151,174.3066,849.99,90.0,True
1152,174.3114,1004.94,0.0,False
1153,174.3394,1262.42,0.0,False
1154,174.3533,919.28,0.0,False
1155,174.3545,737.25,0.0,False
1156,174.3661,943.82,0.0,True
1157,174.3825,922.45,0.0,False
1158,174.3877,1138.4,0.0,False
1159,174.394,935.44,0.0,True
1160,174.4094,928.19,0.0,False
1161,174.4548,864.82,0.0,False
1162,174.4704,952.18,90.0,False
1163,174.4829,898.46,0.0,False
1164,174.5056,935.31,0.0,False
1165,174.5151,988.32,0.0,False
1166,174.537,941.49,0.0,False
1167,174.5726,940.96,90.0,False
1168,174.5752,863.14,0.0,False
1169,174.6046,1070.76,12.6667,False
1170,174.6121,999.16,90.0,False
1171,174.6203,917.94,0.0,True
1172,174.6269,951.39,90.0,False
1173,174.636,1003.99,90.0,False
1174,174.6494,861.73,0.0,False
1175,174.6544,1015.49,0.0,False
1176,174.6546,943.48,0.0,False
1177,174.6563,961.74,0.0,False
1178,174.6679,809.98,0.0,False
1179,174.6864,913.83,0.0,False
1180,174.6982,894.43,0.0,True
1181,174.7039,976.33,0.0,True
1182,174.7102,883.43,0.0,True
1183,174.729,877.0,90.0,True
1184,174.7369,1043.53,0.0,False
1185,174.7426,1073.36,0.0,False
1186,174.7453,882.81,0.0,False
1187,174.7551,951.29,0.0,False
1188,174.7662,1015.08,0.0,False
1189,174.7674,829.96,0.0,False
1190,174.7727,901.11,90.0,False
1191,174.7756,862.43,0.0,False
1192,174.7863,799.62,0.0,False
1193,174.7921,1036.35,0.0,False
1194,174.7976,944.79,90.0,False
1195,174.806,843.19,85.0,False
1196,174.8065,911.86,0.0,True
1197,174.8082,833.37,0.0,False
1198,174.8093,870.02,0.0,False
1199,174.8323,908.56,90.0,True
1200,174.8476,867.33,0.0,True
1201,174.8482,863.42,90.0,True
1202,174.8641,877.47,0.0,False
1203,174.8802,946.47,0.0,False
1204,174.8882,908.25,0.0,True
1205,174.8894,881.51,0.0,False
1206,174.9083,861.42,0.0,False
1207,174.9206,922.39,0.0,True
1208,174.9291,828.43,0.0,False
1209,174.9393,1031.44,0.0,False
1210,174.9636,814.94,0.0,False
1211,174.9646,996.54,0.0,False
1212,174.987,985.89,0.0,False
1213,175.006,946.87,0.0,True
1214,175.0178,870.85,0.0,True
1215,175.018,797.64,0.0,True
1216,175.0312,1089.09,0.0,True
1217,175.033,781.42,0.0,False
1218,175.0438,930.81,90.0,False
1219,175.059,1000.53,0.0,True
1220,175.0784,856.88,0.0,False
1221,175.109,784.19,0.0,False
1222,175.1095,974.62,0.0,False
1223,175.1554,1023.01,0.0,True
1224,175.1686,827.9,0.0,False
1225,175.2093,868.87,0.0,False
1226,175.2438,928.83,0.0,False
1227,175.2482,1064.06,90.0,False
1228,175.2543,883.27,0.0,False
1229,175.2591,1002.14,50.6667,False
1230,175.2708,826.15,0.0,False
1231,175.2783,1016.42,90.0,False
1232,175.3006,957.19,0.0,False
1233,175.3329,866.32,90.0,False
1234,175.3453,968.02,0.0,True
1235,175.3487,977.39,0.0,False
1236,175.3516,863.17,90.0,True
1237,175.3532,836.46,0.0,True
1238,175.3804,827.05,0.0,False
1239,175.3977,919.03,0.0,False
1240,175.4301,951.21,0.0,False
1241,175.4517,871.63,0.0,False
1242,175.4584,962.61,19.0,False
1243,175.485,916.37,0.0,False
1244,175.4904,815.8,38.0,False
1245,175.4945,930.4,0.0,True
1246,175.5139,792.15,0.0,False
1247,175.5231,776.47,0.0,True
1248,175.5819,951.8,90.0,False
1249,175.6139,734.67,0.0,False
1250,175.6569,988.34,0.0,False
1251,175.6654,899.47,0.0,False
1252,175.6657,933.83,0.0,True
1253,175.6937,992.55,90.0,False
1254,175.7804,902.14,0.0,False
1255,175.7827,925.89,0.0,False
1256,175.7979,876.53,0.0,False
1257,175.8462,1037.81,0.0,False
1258,175.8463,947.39,0.0,False
1259,175.8576,846.69,0.0,True
1260,175.861,795.77,90.0,False
1261,175.8771,886.64,90.0,False
1262,175.8844,1029.8,0.0,False
1263,175.911,850.5,0.0,True
1264,175.9117,934.24,0.0,False
1265,175.9227,973.76,0.0,True
1266,175.9236,942.75,0.0,False
1267,175.9738,996.37,0.0,False
1268,176.0032,852.74,0.0,False
1269,176.005,985.94,0.0,False
1270,176.0139,870.26,0.0,False
1271,176.0446,855.62,90.0,True
1272,176.0462,1011.09,0.0,True
1273,176.0928,939.89,0.0,True
1274,176.098,935.52,0.0,True
1275,176.1081,891.11,0.0,True
1276,176.1127,880.36,90.0,True
1277,176.1317,776.46,0.0,False
1278,176.153,886.89,0.0,False
1279,176.1569,967.28,0.0,False
1280,176.1831,937.92,0.0,False
1281,176.2156,858.15,0.0,False
1282,176.2176,1049.61,90.0,False
1283,176.226,1057.86,0.0,False
1284,176.2463,916.8,0.0,False
1285,176.2659,839.68,0.0,True
1286,176.2834,905.31,90.0,False
1287,176.2986,932.78,0.0,True
1288,176.3027,916.65,0.0,False
1289,176.3092,1027.66,0.0,False
1290,176.3183,1044.56,0.0,False
1291,176.3314,1007.77,0.0,False
1292,176.3349,890.48,0.0,False
1293,176.482,931.5,90.0,False
1294,176.4883,885.55,0.0,False
1295,176.5111,892.83,0.0,False
1296,176.5574,964.18,0.0,False
1297,176.5722,885.72,0.0,False
1298,176.5788,834.18,19.0,False
1299,176.6069,946.49,0.0,False
1300,176.6128,911.43,90.0,False
1301,176.6277,782.58,90.0,False
1302,176.6353,897.72,90.0,False
1303,176.6692,1028.44,0.0,False
1304,176.6766,932.2,0.0,False
1305,176.7052,1025.79,0.0,False
1306,176.7406,962.02,0.0,False
1307,176.7554,936.44,90.0,False
1308,176.7658,927.76,0.0,True
1309,176.773,915.78,0.0,False
1310,176.7749,879.94,90.0,True
1311,176.7888,893.32,95.0,False
1312,176.7982,843.59,0.0,False
1313,176.8341,868.63,0.0,False
1314,176.8525,813.3,0.0,False
1315,176.856,955.8,90.0,False
1316,176.8604,908.33,0.0,False
1317,176.8638,926.84,0.0,True
1318,176.8875,1099.8,0.0,False
1319,176.9045,1121.2,25.3333,False
1320,176.939,999.02,0.0,False
1321,176.9503,881.16,0.0,False
1322,176.958,877.36,0.0,False
1323,177.037,987.44,0.0,False
1324,177.0639,962.8,0.0,False
1325,177.1275,1050.86,0.0,False
1326,177.128,872.18,0.0,False
1327,177.1456,960.66,0.0,True
1328,177.1601,827.44,0.0,False
1329,177.2397,873.97,12.6667,False
1330,177.2515,1047.06,0.0,False
1331,177.2543,824.47,90.0,False
1332,177.2874,967.88,90.0,False
1333,177.3396,915.29,0.0,True
1334,177.3893,1015.55,0.0,True
1335,177.3908,831.71,0.0,False
1336,177.4097,848.03,0.0,False
1337,177.4664,848.99,0.0,True
1338,177.4826,921.92,0.0,False
1339,177.4943,919.72,0.0,False
1340,177.5362,896.53,0.0,False
1341,177.5519,1004.48,0.0,False
1342,177.5848,1043.01,0.0,False
1343,177.629,817.55,0.0,False
1344,177.6319,1008.62,90.0,False
1345,177.6443,886.6,0.0,False
1346,177.6564,1078.35,0.0,False
1347,177.6773,816.51,90.0,False
1348,177.6878,1006.03,0.0,False
1349,177.7052,796.38,0.0,False
1350,177.7412,955.47,38.0,False
1351,177.7446,913.78,0.0,False
1352,177.7731,919.43,0.0,False
1353,177.8298,861.7,90.0,True
1354,177.8322,847.06,0.0,False
1355,177.8442,1052.83,0.0,False
1356,177.8537,939.3,90.0,False
1357,177.9287,924.93,0.0,False
1358,177.9934,958.39,90.0,False
1359,178.0014,977.55,0.0,False
1360,178.0443,830.59,0.0,True
1361,178.0779,920.29,0.0,False
1362,178.0794,797.75,0.0,False
1363,178.1037,737.22,0.0,False
1364,178.156,890.32,0.0,False
1365,178.168,854.12,0.0,False
1366,178.2008,1028.03,0.0,False
1367,178.2051,834.47,90.0,False
1368,178.2185,798.57,0.0,True
1369,178.2337,789.68,90.0,False
1370,178.2517,1069.92,0.0,False
1371,178.262,969.9,0.0,False
1372,178.2707,1027.13,0.0,True
1373,178.2715,1078.62,90.0,False
1374,178.2832,836.46,0.0,True
1375,178.2973,951.67,0.0,False
1376,178.2986,799.95,90.0,False
1377,178.3243,977.51,90.0,False
1378,178.3805,1094.01,0.0,False
1379,178.3853,1047.66,0.0,False
1380,178.394,948.08,0.0,True
1381,178.4046,894.15,0.0,False
1382,178.4324,925.23,0.0,False
1383,178.4372,864.48,0.0,True
1384,178.4413,936.71,90.0,True
1385,178.4822,933.04,0.0,False
1386,178.5166,899.43,0.0,False
1387,178.5294,822.84,0.0,False
1388,178.5648,924.83,0.0,False
1389,178.5746,848.25,0.0,True
1390,178.5956,847.6,0.0,False
1391,178.6363,888.77,90.0,False
1392,178.658,1001.92,90.0,False
1393,178.6669,4.09,0.0,False
1394,178.6669,978.96,90.0,False
1395,178.6697,889.54,0.0,True
1396,178.67,911.73,50.6667,True
1397,178.7469,933.72,0.0,False
1398,178.8226,905.82,0.0,False
1399,178.8523,886.96,0.0,False
1400,178.8876,914.2,90.0,False
1401,178.9009,900.76,0.0,False
1402,178.91,877.14,90.0,True
1403,178.9136,912.22,0.0,False
1404,178.9613,1032.82,90.0,False
1405,178.9836,897.15,0.0,False
1406,179.027,1024.53,0.0,False
1407,179.0979,851.29,0.0,True
1408,179.1259,778.95,0.0,False
1409,179.1637,878.09,0.0,True
1410,179.1723,989.68,0.0,False
1411,179.1816,943.87,0.0,False
1412,179.2345,997.87,0.0,True
1413,179.3236,841.1,0.0,False
1414,179.4073,992.6,85.0,False
1415,179.4759,914.28,0.0,False
1416,179.4762,823.13,90.0,False
1417,179.5493,1061.38,0.0,False
1418,179.5781,1012.54,0.0,True
1419,179.5982,1008.39,0.0,False
1420,179.6204,910.1,0.0,True
1421,179.6554,1003.63,90.0,False
1422,179.6828,852.5,0.0,False
1423,179.6945,942.0,90.0,False
1424,179.7227,958.87,90.0,False
1425,179.7837,980.41,0.0,False
1426,179.8054,890.96,90.0,False
1427,179.8159,775.6,0.0,False
1428,179.8486,901.34,0.0,False
1429,179.9613,831.1,0.0,False
1430,180.0023,945.74,0.0,False
1431,180.0499,868.72,0.0,False
1432,180.0739,854.27,0.0,False
1433,180.1233,1020.09,0.0,False
1434,180.129,904.18,0.0,False
1435,180.1325,797.86,90.0,False
1436,180.1507,754.2,0.0,False
1437,180.2988,974.98,0.0,False
1438,180.3106,974.13,0.0,False
1439,180.3139,903.64,0.0,True
1440,180.3266,923.98,0.0,False
1441,180.4094,903.98,0.0,True
1442,180.4373,993.59,0.0,False
1443,180.4929,964.21,38.0,False
1444,180.536,844.96,0.0,False
1445,180.5765,761.62,0.0,False
1446,180.6269,962.82,0.0,False
1447,180.6431,2.62,0.0,False
1448,180.6588,845.31,0.0,False
1449,180.6663,867.37,90.0,False
1450,180.7036,972.56,0.0,False
1451,180.7631,760.3,0.0,False
1452,180.8112,837.83,0.0,False
1453,180.8296,952.99,0.0,False
1454,180.8696,878.87,0.0,False
1455,180.9052,809.59,0.0,False
1456,180.9078,1072.96,0.0,False
1457,180.9232,5.49,0.0,False
1458,180.9347,1010.93,0.0,False
1459,181.0316,942.2,90.0,True
1460,181.1,928.14,0.0,True
1461,181.151,759.79,0.0,False
1462,181.2021,878.63,0.0,True
1463,181.2564,969.35,90.0,False
1464,181.2702,881.29,0.0,False
1465,181.3457,930.43,0.0,True
1466,181.3884,945.22,90.0,False
1467,181.4608,5.35,0.0,True
1468,181.5294,915.42,0.0,False
1469,181.5746,825.4,38.0,False
1470,181.5768,811.09,0.0,False
1471,181.6068,887.28,0.0,False
1472,181.641,869.2,90.0,True
1473,181.6831,925.89,90.0,False
1474,181.7526,1020.25,0.0,False
1475,181.7811,777.24,90.0,False
1476,181.8377,897.9,0.0,True
1477,181.8419,927.46,0.0,False
1478,181.8816,881.9,0.0,False
1479,181.9284,947.64,0.0,False
1480,181.9966,864.26,0.0,True
1481,181.9976,890.44,0.0,False
1482,182.0178,947.61,0.0,False
1483,182.077,3.64,0.0,False
1484,182.2778,902.53,0.0,False
1485,182.2917,856.8,0.0,False
1486,182.3065,930.85,0.0,False
1487,182.3767,843.89,0.0,False
1488,182.4065,4.17,0.0,False
1489,182.462,1045.37,0.0,False
1490,182.5081,1011.15,0.0,False
1491,182.6441,984.28,0.0,False
1492,182.7232,5.28,63.3333,False
1493,182.8335,855.85,0.0,False
1494,182.9282,3.42,0.0,False
1495,183.0306,3.7,0.0,False
1496,183.0346,5.02,0.0,True
1497,183.0567,905.61,0.0,True
1498,183.0817,11.35,0.0,False
1499,183.0861,904.56,90.0,False
1500,183.2181,3.14,12.6667,False
1501,183.3194,4.48,0.0,True
1502,183.3338,924.61,0.0,False
1503,183.3384,814.97,0.0,False
1504,183.3469,5.1,0.0,False
1505,183.3817,803.16,0.0,False
1506,183.4679,4.21,0.0,False
1507,183.4851,847.07,0.0,False
1508,183.5622,833.41,90.0,False
1509,183.6421,7.46,0.0,False
1510,183.6549,3.45,0.0,False
1511,183.8813,3.59,0.0,False
1512,183.9763,5.8,0.0,False
1513,183.9931,1072.98,0.0,False
1514,184.0332,3.3,90.0,False
1515,184.0488,7.77,0.0,False
1516,184.2144,3.58,0.0,False
1517,184.2498,4.44,90.0,False
1518,184.2894,11.91,0.0,False
1519,184.3732,3.83,0.0,False
